"sensanaly","ID","scenario","region","soiltype","initdenres_collapsed","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"lower","MIT_n_m_LD-HR_5","MIT","north","medium","LD-HR",5,"winterbarley",0,0,0,74,0,0,-6.64386784172015,0.0422528384906489,0.0049117927047619,74,-6.65349495542148,-6.63424072801881
"lower","MIT_n_m_LD-HR_6","MIT","north","medium","LD-HR",6,"springbeans",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_n_m_LD-HR_1","MIT","north","medium","LD-HR",1,"winterwheat",7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,0,0,0,74,0,0
"upper","MIT_n_m_LD-HR_2","MIT","north","medium","LD-HR",2,"winterbarley",0,0,0,74,0,0,-5.4593492677207,0.655102987143282,0.0761541753894291,74,-5.60861145148398,-5.31008708395742
"upper","MIT_n_m_LD-HR_3","MIT","north","medium","LD-HR",3,"springbeans",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_n_m_LD-HR_4","MIT","north","medium","LD-HR",4,"winterwheat",6.23127514026313,1.05459107008766,0.122593721738008,74,5.99099144565664,6.47155883486963,1.95512013905138,0.962230171470987,0.111856985361563,74,1.73588044774272,2.17435983036004
"upper","MIT_n_m_LD-HR_5","MIT","north","medium","LD-HR",5,"winterbarley",0,0,0,74,0,0,-5.14837019016551,0.372078092925033,0.0432531997308385,74,-5.23314646163796,-5.06359391869307
"upper","MIT_n_m_LD-HR_6","MIT","north","medium","LD-HR",6,"springbeans",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_n_l_LD-HR_1","MIT","north","light","LD-HR",1,"winterwheat",6.48,0,0,74,6.48,6.48,0,0,0,74,0,0
"lower","MIT_n_l_LD-HR_2","MIT","north","light","LD-HR",2,"winterbarley",0,0,0,74,0,0,-5.73097849712465,0.0706483392276358,0.00821270261638501,74,-5.74707539425277,-5.71488159999654
"lower","MIT_n_l_LD-HR_3","MIT","north","light","LD-HR",3,"driedpeas",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_n_l_LD-HR_4","MIT","north","light","LD-HR",4,"winterwheat",6.39986838666912,0.090736370044566,0.0105478887658662,74,6.37919452468803,6.42054224865022,0.240387035729035,0.10052179518612,0.0116854213326763,74,0.217483609916989,0.26329046154108
"lower","MIT_n_l_LD-HR_5","MIT","north","light","LD-HR",5,"winterbarley",0,0,0,74,0,0,-5.42828223254562,0.0333248628273805,0.00387393661514466,74,-5.43587514831131,-5.42068931677994
"lower","MIT_n_l_LD-HR_6","MIT","north","light","LD-HR",6,"driedpeas",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_n_l_LD-HR_1","MIT","north","light","LD-HR",1,"winterwheat",6.381,0.0996757757630842,0.011587073572417,74,6.35828933579806,6.40371066420194,0,0,0,74,0,0
"upper","MIT_n_l_LD-HR_2","MIT","north","light","LD-HR",2,"winterbarley",0,0,0,74,0,0,-4.48004230439861,0.532698436389076,0.0619249353927547,74,-4.60141517776841,-4.35866943102881
"upper","MIT_n_l_LD-HR_3","MIT","north","light","LD-HR",3,"driedpeas",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_n_l_LD-HR_4","MIT","north","light","LD-HR",4,"winterwheat",5.37543974901955,0.75058115187093,0.0872532865906116,74,5.20442330730195,5.54645619073715,1.76642486132519,0.694641395517495,0.0807504220026202,74,1.60815403420006,1.92469568845033
"upper","MIT_n_l_LD-HR_5","MIT","north","light","LD-HR",5,"winterbarley",0,0,0,74,0,0,-4.26376497311452,0.306201548867262,0.0355952070355193,74,-4.33353157890413,-4.1939983673249
"upper","MIT_n_l_LD-HR_6","MIT","north","light","LD-HR",6,"driedpeas",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_c_h_LD-HR_1","MIT","central","heavy","LD-HR",1,"winterwheat",8.96,0,0,74,8.96,8.96,0,0,0,74,0,0
"lower","MIT_c_h_LD-HR_2","MIT","central","heavy","LD-HR",2,"springbarley",0,0,0,74,0,0,-7.86725537159159,0.122863377723705,0.0142825775484707,74,-7.89524922358659,-7.83926151959659
"lower","MIT_c_h_LD-HR_3","MIT","central","heavy","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_c_h_LD-HR_4","MIT","central","heavy","LD-HR",4,"winterwheat",8.87161413225473,0.0761657220313598,0.00885408533936367,74,8.85426012498958,8.88896813951989,0.534160318762111,0.117208737784193,0.0136252390075559,74,0.507454850307301,0.56086578721692
"lower","MIT_c_h_LD-HR_5","MIT","central","heavy","LD-HR",5,"springbarley",0,0,0,74,0,0,-7.42308455082871,0.0697639809889988,0.00810989805933981,74,-7.43897995102502,-7.40718915063241
"lower","MIT_c_h_LD-HR_6","MIT","central","heavy","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_c_h_LD-HR_1","MIT","central","heavy","LD-HR",1,"winterwheat",8.822,0.138941990457632,0.016151678313066,74,8.79034271050639,8.85365728949361,0,0,0,74,0,0
"upper","MIT_c_h_LD-HR_2","MIT","central","heavy","LD-HR",2,"springbarley",0,0,0,74,0,0,-5.77862446832421,0.767706094622104,0.0892440207490587,74,-5.95354274899236,-5.60370618765605
"upper","MIT_c_h_LD-HR_3","MIT","central","heavy","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_c_h_LD-HR_4","MIT","central","heavy","LD-HR",4,"winterwheat",7.53829863149522,0.793040530156111,0.0921890890587945,74,7.35760801693998,7.71898924605046,3.26849998000088,0.589764592233879,0.0685587412618998,74,3.13412484712755,3.4028751128742
"upper","MIT_c_h_LD-HR_5","MIT","central","heavy","LD-HR",5,"springbarley",0,0,0,74,0,0,-5.21733955351062,0.452193110791381,0.0525663813857203,74,-5.32036966102663,-5.11430944599461
"upper","MIT_c_h_LD-HR_6","MIT","central","heavy","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_c_m_LD-HR_1","MIT","central","medium","LD-HR",1,"winterwheat",7.94,0,0,74,7.94,7.94,0,0,0,74,0,0
"lower","MIT_c_m_LD-HR_2","MIT","central","medium","LD-HR",2,"springbarley",0,0,0,74,0,0,-7.01834477393722,0.0883916375284929,0.0102753191473869,74,-7.0384843994661,-6.99820514840834
"lower","MIT_c_m_LD-HR_3","MIT","central","medium","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_c_m_LD-HR_4","MIT","central","medium","LD-HR",4,"winterwheat",7.89597591762226,0.0380484316807352,0.00442304034079099,74,7.88730675855431,7.90464507669021,0.378800336421078,0.103758000691371,0.0120616225811515,74,0.355159556162021,0.402441116680135
"lower","MIT_c_m_LD-HR_5","MIT","central","medium","LD-HR",5,"springbarley",0,0,0,74,0,0,-6.64386784172015,0.0422528384906489,0.0049117927047619,74,-6.65349495542148,-6.63424072801881
"lower","MIT_c_m_LD-HR_6","MIT","central","medium","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_c_m_LD-HR_1","MIT","central","medium","LD-HR",1,"winterwheat",7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,0,0,0,74,0,0
"upper","MIT_c_m_LD-HR_2","MIT","central","medium","LD-HR",2,"springbarley",0,0,0,74,0,0,-5.4593492677207,0.655102987143282,0.0761541753894291,74,-5.60861145148398,-5.31008708395742
"upper","MIT_c_m_LD-HR_3","MIT","central","medium","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_c_m_LD-HR_4","MIT","central","medium","LD-HR",4,"winterwheat",7.08314970289902,0.516246425723279,0.0600124280002677,74,6.9655253440185,7.20077406177955,2.80699470168727,0.453303203614902,0.0526954270552411,74,2.703711664659,2.91027773871554
"upper","MIT_c_m_LD-HR_5","MIT","central","medium","LD-HR",5,"springbarley",0,0,0,74,0,0,-5.14837019016551,0.372078092925033,0.0432531997308385,74,-5.23314646163796,-5.06359391869307
"upper","MIT_c_m_LD-HR_6","MIT","central","medium","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_c_l_LD-HR_1","MIT","central","light","LD-HR",1,"winterwheat",6.48,0,0,74,6.48,6.48,0,0,0,74,0,0
"lower","MIT_c_l_LD-HR_2","MIT","central","light","LD-HR",2,"springbarley",0,0,0,74,0,0,-5.73097849712465,0.0706483392276358,0.00821270261638501,74,-5.74707539425277,-5.71488159999654
"lower","MIT_c_l_LD-HR_3","MIT","central","light","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_c_l_LD-HR_4","MIT","central","light","LD-HR",4,"winterwheat",6.44409686485699,0.0310297889435122,0.00360713969540237,74,6.437026871054,6.45116685865998,0.284615513916899,0.084388012847036,0.00980990723175103,74,0.265388095742667,0.303842932091131
"lower","MIT_c_l_LD-HR_5","MIT","central","light","LD-HR",5,"springbarley",0,0,0,74,0,0,-5.42828223254562,0.0333248628273805,0.00387393661514466,74,-5.43587514831131,-5.42068931677994
"lower","MIT_c_l_LD-HR_6","MIT","central","light","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_c_l_LD-HR_1","MIT","central","light","LD-HR",1,"winterwheat",6.381,0.0996757757630842,0.011587073572417,74,6.35828933579806,6.40371066420194,0,0,0,74,0,0
"upper","MIT_c_l_LD-HR_2","MIT","central","light","LD-HR",2,"springbarley",0,0,0,74,0,0,-4.48004230439861,0.532698436389076,0.0619249353927547,74,-4.60141517776841,-4.35866943102881
"upper","MIT_c_l_LD-HR_3","MIT","central","light","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_c_l_LD-HR_4","MIT","central","light","LD-HR",4,"winterwheat",5.78094239721966,0.421653466471,0.0490162198453999,74,5.68487060632267,5.87701418811664,2.1719275095253,0.377924653081858,0.0439328485438431,74,2.08581912637936,2.25803589267123
"upper","MIT_c_l_LD-HR_5","MIT","central","light","LD-HR",5,"springbarley",0,0,0,74,0,0,-4.26376497311452,0.306201548867262,0.0355952070355193,74,-4.33353157890413,-4.1939983673249
"upper","MIT_c_l_LD-HR_6","MIT","central","light","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_e_h_LD-HR_1","MIT","east","heavy","LD-HR",1,"winterwheat",9.01,0,0,74,9.01,9.01,0.0499999999999989,0,0,74,0.0499999999999989,0.0499999999999989
"lower","MIT_e_h_LD-HR_2","MIT","east","heavy","LD-HR",2,"springbeans",0,0,0,74,0,0,-8.0063633617106,0.0406254992424855,0.00472261835972775,74,-8.01561969369566,-7.99710702972553
"lower","MIT_e_h_LD-HR_3","MIT","east","heavy","LD-HR",3,"winterwheat",9.00142352566136,0.00987773688286214,0.00114826358876546,74,8.99917292902738,9.00367412229533,9.00142352566136,0.00987773688286214,0.00114826358876546,74,8.99917292902738,9.00367412229533
"lower","MIT_e_h_LD-HR_4","MIT","east","heavy","LD-HR",4,"winterbarley",0,0,0,74,0,0,-8.77213057411074,0.082294701577271,0.00956656473948501,74,-8.79088104100013,-8.75338010722135
"lower","MIT_e_h_LD-HR_5","MIT","east","heavy","LD-HR",5,"wosr",0,0,0,74,0,0,-7.58818199204566,0.0114199964197713,0.00132754761826128,74,-7.59078398537746,-7.58557999871387
"lower","MIT_e_h_LD-HR_6","MIT","east","heavy","LD-HR",6,"winterwheat",8.99863608604807,0.0117499920108507,0.00136590882652013,74,8.99595890474809,9.00131326734805,8.99863608604807,0.0117499920108507,0.00136590882652013,74,8.99595890474809,9.00131326734805
"upper","MIT_e_h_LD-HR_1","MIT","east","heavy","LD-HR",1,"winterwheat",8.872,0.138941990457632,0.016151678313066,74,8.84034271050639,8.90365728949361,0.0499999999999989,0,0,74,0.0499999999999989,0.0499999999999989
"upper","MIT_e_h_LD-HR_2","MIT","east","heavy","LD-HR",2,"springbeans",0,0,0,74,0,0,-6.98513195147451,0.496995083648352,0.0577745049414079,74,-7.09836998115967,-6.87189392178935
"upper","MIT_e_h_LD-HR_3","MIT","east","heavy","LD-HR",3,"winterwheat",8.77606697857598,0.214193680394318,0.0248995095796878,74,8.72726393979979,8.82487001735217,8.77606697857598,0.214193680394318,0.0248995095796878,74,8.72726393979979,8.82487001735217
"upper","MIT_e_h_LD-HR_4","MIT","east","heavy","LD-HR",4,"winterbarley",0,0,0,74,0,0,-6.49403805568376,0.661533803377402,0.076901742591841,74,-6.64476547116377,-6.34331064020375
"upper","MIT_e_h_LD-HR_5","MIT","east","heavy","LD-HR",5,"wosr",0,0,0,74,0,0,-6.95901869239969,0.198988842792911,0.023131983111041,74,-7.00435737929733,-6.91368000550205
"upper","MIT_e_h_LD-HR_6","MIT","east","heavy","LD-HR",6,"winterwheat",8.70516567631416,0.255679741582437,0.0297221662335883,74,8.64691023049632,8.76342112213199,8.70516567631416,0.255679741582437,0.0297221662335883,74,8.64691023049632,8.76342112213199
"lower","MIT_e_m_LD-HR_1","MIT","east","medium","LD-HR",1,"winterwheat",7.98,0,0,74,7.98,7.98,0.04,0,0,74,0.04,0.04
"lower","MIT_e_m_LD-HR_2","MIT","east","medium","LD-HR",2,"springbeans",0,0,0,74,0,0,-7.01834477393722,0.0883916375284929,0.0102753191473869,74,-7.0384843994661,-6.99820514840834
"lower","MIT_e_m_LD-HR_3","MIT","east","medium","LD-HR",3,"winterwheat",7.9424798782275,0.0447076942098227,0.00519716388557261,74,7.93229343701178,7.95266631944323,7.9424798782275,0.0447076942098227,0.00519716388557261,74,7.93229343701178,7.95266631944323
"lower","MIT_e_m_LD-HR_4","MIT","east","medium","LD-HR",4,"winterbarley",0,0,0,74,0,0,-7.51717558120118,0.121494600078281,0.0141234603792249,74,-7.54485756354446,-7.4894935988579
"lower","MIT_e_m_LD-HR_5","MIT","east","medium","LD-HR",5,"wosr",0,0,0,74,0,0,-6.64386784172015,0.0422528384906489,0.0049117927047619,74,-6.65349495542148,-6.63424072801881
"lower","MIT_e_m_LD-HR_6","MIT","east","medium","LD-HR",6,"winterwheat",7.92554799260756,0.0514244922092475,0.00597797579292495,74,7.91383116005342,7.93726482516169,7.92554799260756,0.0514244922092475,0.00597797579292495,74,7.91383116005342,7.93726482516169
"upper","MIT_e_m_LD-HR_1","MIT","east","medium","LD-HR",1,"winterwheat",7.857,0.123839600190499,0.0143960611051241,74,7.82878372023396,7.88521627976604,0.04,0,0,74,0.04,0.04
"upper","MIT_e_m_LD-HR_2","MIT","east","medium","LD-HR",2,"springbeans",0,0,0,74,0,0,-5.4593492677207,0.655102987143282,0.0761541753894291,74,-5.60861145148398,-5.31008708395742
"upper","MIT_e_m_LD-HR_3","MIT","east","medium","LD-HR",3,"winterwheat",7.27572301875437,0.576221720506581,0.0669844144017911,74,7.14443356652686,7.40701247098188,7.27572301875437,0.576221720506581,0.0669844144017911,74,7.14443356652686,7.40701247098188
"upper","MIT_e_m_LD-HR_4","MIT","east","medium","LD-HR",4,"winterbarley",0,0,0,74,0,0,-4.27615500121175,0.543130009190607,0.0631375810993169,74,-4.39990466016641,-4.15240534225709
"upper","MIT_e_m_LD-HR_5","MIT","east","medium","LD-HR",5,"wosr",0,0,0,74,0,0,-5.14837019016551,0.372078092925033,0.0432531997308385,74,-5.23314646163796,-5.06359391869307
"upper","MIT_e_m_LD-HR_6","MIT","east","medium","LD-HR",6,"winterwheat",6.99013084001524,0.643860336926286,0.0748472438484807,74,6.84343024207221,7.13683143795826,6.99013084001524,0.643860336926286,0.0748472438484807,74,6.84343024207221,7.13683143795826
"lower","MIT_e_l_LD-HR_1","MIT","east","light","LD-HR",1,"winterwheat",6.67,0,0,74,6.67,6.67,0.19,0,0,74,0.19,0.19
"lower","MIT_e_l_LD-HR_2","MIT","east","light","LD-HR",2,"driedpeas",0,0,0,74,0,0,-5.73097849712465,0.0706483392276358,0.00821270261638501,74,-5.74707539425277,-5.71488159999654
"lower","MIT_e_l_LD-HR_3","MIT","east","light","LD-HR",3,"winterwheat",6.63929970929411,0.0415834371552723,0.00483397638015241,74,6.62982511558901,6.64877430299921,6.63929970929411,0.0415834371552723,0.00483397638015241,74,6.62982511558901,6.64877430299921
"lower","MIT_e_l_LD-HR_4","MIT","east","light","LD-HR",4,"winterbarley",0,0,0,74,0,0,-6.15948135094009,0.0996383005638383,0.0115827171689932,74,-6.18218347659132,-6.13677922528886
"lower","MIT_e_l_LD-HR_5","MIT","east","light","LD-HR",5,"wosr",0,0,0,74,0,0,-5.42828223254562,0.0333248628273805,0.00387393661514466,74,-5.43587514831131,-5.42068931677994
"lower","MIT_e_l_LD-HR_6","MIT","east","light","LD-HR",6,"winterwheat",6.62031384148782,0.0451940344795209,0.00525369979355105,74,6.61001658989246,6.63061109308318,6.62031384148782,0.0451940344795209,0.00525369979355105,74,6.61001658989246,6.63061109308318
"upper","MIT_e_l_LD-HR_1","MIT","east","light","LD-HR",1,"winterwheat",6.565,0.105716731869938,0.0122893204555937,74,6.54091293190704,6.58908706809296,0.184,0.00604095610685336,0.000702246883176758,74,0.182623596108973,0.185376403891026
"upper","MIT_e_l_LD-HR_2","MIT","east","light","LD-HR",2,"driedpeas",0,0,0,74,0,0,-4.48004230439861,0.532698436389076,0.0619249353927547,74,-4.60141517776841,-4.35866943102881
"upper","MIT_e_l_LD-HR_3","MIT","east","light","LD-HR",3,"winterwheat",6.12205575288584,0.526484506938749,0.0612025807668335,74,6.00209869458284,6.24201281118883,6.12205575288584,0.526484506938749,0.0612025807668335,74,6.00209869458284,6.24201281118883
"upper","MIT_e_l_LD-HR_4","MIT","east","light","LD-HR",4,"winterbarley",0,0,0,74,0,0,-3.60901488769436,0.476010506251403,0.0553350973689756,74,-3.71747167853755,-3.50055809685117
"upper","MIT_e_l_LD-HR_5","MIT","east","light","LD-HR",5,"wosr",0,0,0,74,0,0,-4.26376497311452,0.306201548867262,0.0355952070355193,74,-4.33353157890413,-4.1939983673249
"upper","MIT_e_l_LD-HR_6","MIT","east","light","LD-HR",6,"winterwheat",5.77969134091658,0.556033921552124,0.0646376304419005,74,5.65300158525046,5.90638109658271,5.77969134091658,0.556033921552124,0.0646376304419005,74,5.65300158525046,5.90638109658271
"lower","MIT_n_h_HD-HR_1","MIT","north","heavy","HD-HR",1,"setaside",0,0,0,74,0,0,-8.6675,0.0588993220418228,0.00684690711097369,74,-8.68091993793751,-8.65408006206249
"lower","MIT_n_h_HD-HR_2","MIT","north","heavy","HD-HR",2,"sosr",0,0,0,74,0,0,-7.64221291810382,0.129034823253863,0.0149999935189876,74,-7.67161290540103,-7.6128129308066
"lower","MIT_n_h_HD-HR_3","MIT","north","heavy","HD-HR",3,"springbarley",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_n_h_HD-HR_4","MIT","north","heavy","HD-HR",4,"winterwheat",7.65035744090205,0.248411885511247,0.0288772951265825,74,7.59375794245395,7.70695693935015,-0.703399959679324,0.278395404687742,0.03236280843208,74,-0.766831064206201,-0.639968855152447
"lower","MIT_n_h_HD-HR_5","MIT","north","heavy","HD-HR",5,"wosr",0,0,0,74,0,0,-7.44273398639114,0.0657650696708437,0.00764503406105835,74,-7.45771825315082,-7.42774971963147
"lower","MIT_n_h_HD-HR_6","MIT","north","heavy","HD-HR",6,"winterwheat",8.54540889376225,0.20080961152586,0.0233436431769449,74,8.49965535313544,8.59116243438906,8.54540889376225,0.20080961152586,0.0233436431769449,74,8.49965535313544,8.59116243438906
"upper","MIT_n_h_HD-HR_1","MIT","north","heavy","HD-HR",1,"setaside",0,0,0,74,0,0,-6.293,0.518515399171599,0.0602761908060073,74,-6.41114133397978,-6.17485866602023
"upper","MIT_n_h_HD-HR_2","MIT","north","heavy","HD-HR",2,"sosr",0,0,0,74,0,0,-4.70171274486254,0.606977927844183,0.0705597508815026,74,-4.84000985659028,-4.56341563313479
"upper","MIT_n_h_HD-HR_3","MIT","north","heavy","HD-HR",3,"springbarley",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_n_h_HD-HR_4","MIT","north","heavy","HD-HR",4,"winterwheat",5.12371295036039,1.3573634780148,0.157790299236319,74,4.81444396385721,5.43298193686358,0.810787896564916,1.41716822088942,0.164742459381174,74,0.487892676177814,1.13368311695202
"upper","MIT_n_h_HD-HR_5","MIT","north","heavy","HD-HR",5,"wosr",0,0,0,74,0,0,-5.35704153703114,0.455868618149907,0.0529936504373345,74,-5.46090909188832,-5.25317398217397
"upper","MIT_n_h_HD-HR_6","MIT","north","heavy","HD-HR",6,"winterwheat",5.28597894549037,1.02163944121426,0.118763172688713,74,5.05320312702049,5.51875476396025,5.28597894549037,1.02163944121426,0.118763172688713,74,5.05320312702049,5.51875476396025
"lower","MIT_n_m_HD-HR_1","MIT","north","medium","HD-HR",1,"setaside",0,0,0,74,0,0,-7.6825,0.0518515399171597,0.00602761908060071,74,-7.69431413339798,-7.67068586660202
"lower","MIT_n_m_HD-HR_2","MIT","north","medium","HD-HR",2,"sosr",0,0,0,74,0,0,-6.85671957791518,0.105772867033447,0.0122958460358021,74,-6.88081943614535,-6.832619719685
"lower","MIT_n_m_HD-HR_3","MIT","north","medium","HD-HR",3,"springbarley",0,0,0,74,0,0,0,0,0,74,0,0
"lower","MIT_n_m_HD-HR_4","MIT","north","medium","HD-HR",4,"winterwheat",6.85118684560003,0.19509218528194,0.0226790058763972,74,6.80673599408229,6.89563769711777,-0.702095511704581,0.206545314507109,0.024010405105051,74,-0.749155905710481,-0.655035117698682
"lower","MIT_n_m_HD-HR_5","MIT","north","medium","HD-HR",5,"wosr",0,0,0,74,0,0,-6.66661176670978,0.036075356062846,0.00419367495914837,74,-6.67483136962971,-6.65839216378985
"lower","MIT_n_m_HD-HR_6","MIT","north","medium","HD-HR",6,"winterwheat",7.68540398013612,0.149317927078498,0.0173578564449972,74,7.65138258150392,7.71942537876831,7.68540398013612,0.149317927078498,0.0173578564449972,74,7.65138258150392,7.71942537876831
"upper","MIT_n_m_HD-HR_1","MIT","north","medium","HD-HR",1,"setaside",0,0,0,74,0,0,-5.5755,0.459616077129776,0.0534292836950336,74,-5.68022139604227,-5.47077860395773
"upper","MIT_n_m_HD-HR_2","MIT","north","medium","HD-HR",2,"sosr",0,0,0,74,0,0,-4.5554930142666,0.562251391489116,0.0653603966410364,74,-4.68359939168303,-4.42738663685016
"upper","MIT_n_m_HD-HR_3","MIT","north","medium","HD-HR",3,"springbarley",0,0,0,74,0,0,0,0,0,74,0,0
"upper","MIT_n_m_HD-HR_4","MIT","north","medium","HD-HR",4,"winterwheat",4.97674948903586,1.2325713079714,0.143283504135056,74,4.69591382093116,5.25758515714057,0.566177235669877,1.24888009798371,0.145179362464756,74,0.281625685238956,0.850728786100799
