"sensanaly","ID","scenario","region","soiltype","initdenres_collapsed","year","crop","fertcost","seedcost","herbcost","sundry","varcost","wtd_yield_mean","wtd_yield_sd","wtd_yield_se","wtd_yield_n","wtd_yield_ci_l","wtd_yield_ci_u","wtd_gp_mean","wtd_gp_sd","wtd_gp_se","wtd_gp_n","wtd_gp_ci_l","wtd_gp_ci_u","wtd_fuelcost_mean","wtd_fuelcost_sd","wtd_fuelcost_se","wtd_fuelcost_n","wtd_fuelcost_ci_l","wtd_fuelcost_ci_u","wtd_labcost_mean","wtd_labcost_sd","wtd_labcost_se","wtd_labcost_n","wtd_labcost_ci_l","wtd_labcost_ci_u","wtd_opscost_mean","wtd_opscost_sd","wtd_opscost_se","wtd_opscost_n","wtd_opscost_ci_l","wtd_opscost_ci_u","wtd_opp_cost_mean","wtd_opp_cost_sd","wtd_opp_cost_se","wtd_opp_cost_n","wtd_opp_cost_ci_l","wtd_opp_cost_ci_u"
"lower","BAU_c_m_LD-HR_1","BAU","central","medium","LD-HR",1,"winterwheat",191.76,72,168.66,182,614.42,7.94,0,0,74,7.94,7.94,896.63,0,0,74,896.63,896.63,105,0,0,74,105,105,56,0,0,74,56,56,161,0,0,74,161,161,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_2","BAU","central","medium","LD-HR",2,"winterwheat",191.76,72,168.66,182,614.42,7.01834477393722,0.0883916375284929,0.0102753191473869,74,6.99820514840834,7.0384843994661,712.570284876766,16.036359870056,1.86418896894015,74,708.916474497643,716.224095255888,114.86229209702,0.0953523597934144,0.0110844866746355,74,114.840566503137,114.884017690902,62,4.24048418385578e-15,4.92946273503746e-16,74,62,62,176.86229209702,0.0953523597934132,0.0110844866746354,74,176.840566503137,176.884017690902,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_3","BAU","central","medium","LD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.16161987553683e-16,3.67530845136685e-17,74,2.86,2.86,404.05,4.10119632021736e-14,4.76754388250108e-15,74,404.05,404.05,189,1.82200427831285e-14,2.11803695135006e-15,74,189,189,103,1.07791226756477e-14,1.253047558774e-15,74,103,103,292,2.74310998766572e-14,3.18880058880727e-15,74,292,292,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_4","BAU","central","medium","LD-HR",4,"winterwheat",191.76,72,168.66,182,614.42,7.51717558120118,0.121494600078281,0.0141234603792249,74,7.4894935988579,7.54485756354446,819.877105259403,22.0542188122682,2.5637508612657,74,814.852153571322,824.902056947484,104.589490855535,0.1179559224061,0.0137120974555583,74,104.562615144522,104.616366566548,56,5.45334534899956e-15,6.33938520075788e-16,74,56,56,160.589490855535,0.117955922406099,0.0137120974555582,74,160.562615144522,160.616366566548,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_5","BAU","central","medium","LD-HR",5,"winterwheat",191.76,72,168.66,182,614.42,6.64386784172015,0.0422528384906489,0.0049117927047619,74,6.63424072801881,6.65349495542148,644.203313430411,7.66294197092545,0.890798909950992,74,642.457347566907,645.949279293915,114.879917580491,0.0482613803434043,0.00561027150743812,74,114.868921448337,114.890913712646,62,6.54824045373706e-15,7.61217490673689e-16,74,62,62,176.879917580491,0.0482613803434033,0.005610271507438,74,176.868921448337,176.890913712646,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_6","BAU","central","medium","LD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.71187958545833e-16,4.31497237110918e-17,74,2.86,2.86,404.05,4.79756019506996e-14,5.5770504440822e-15,74,404.05,404.05,189,2.44447525296179e-14,2.84164476124509e-15,74,189,189,103,1.30964809074741e-14,1.52243498134738e-15,74,103,103,292,4.2077386421943e-14,4.89139681606212e-15,74,292,292,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_1","BAU","central","medium","LD-HR",1,"winterwheat",191.76,72,168.66,182,614.42,7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,874.484,22.2971689903966,2.59199324580551,74,869.403693238221,879.564306761779,104.7,0.302047805342676,0.0351123441588388,74,104.631179805449,104.768820194551,56,0,0,74,56,56,160.7,0.302047805342676,0.0351123441588388,74,160.631179805449,160.768820194551,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_2","BAU","central","medium","LD-HR",2,"winterwheat",191.76,72,168.66,182,614.42,5.4593492677207,0.655102987143282,0.0761541753894291,74,5.31008708395742,5.60861145148398,431.246686955408,118.28646293092,13.7505220110777,74,404.295663813696,458.19771009712,112.629197945646,0.862676324779987,0.10028408575587,74,112.432641137564,112.825754753727,61.0360024383161,0.407492618718542,0.0473700547315659,74,60.9431571310423,61.12884774559,173.665200383962,1.27003620914576,0.147638710432346,74,173.375828511514,173.954572256409,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_3","BAU","central","medium","LD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.16161987553683e-16,3.67530845136685e-17,74,2.86,2.86,404.05,4.10119632021736e-14,4.76754388250108e-15,74,404.05,404.05,189,1.82200427831285e-14,2.11803695135006e-15,74,189,189,103,1.07791226756477e-14,1.253047558774e-15,74,103,103,292,2.74310998766572e-14,3.18880058880727e-15,74,292,292,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_4","BAU","central","medium","LD-HR",4,"winterwheat",191.76,72,168.66,182,614.42,4.27615500121175,0.543130009190607,0.0631375810993169,74,4.15240534225709,4.39990466016641,234.458356995683,98.1508498765697,11.4098045388503,74,212.095140099536,256.821573891829,100.49062135658,0.666233173178849,0.0774480332348433,74,100.338823211439,100.64241950172,54.0319646325376,0.304675901635429,0.0354178541472627,74,53.962545638409,54.1013836266663,154.522585989117,0.970846467131799,0.112858609386851,74,154.301383114719,154.743788863515,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_5","BAU","central","medium","LD-HR",5,"winterwheat",191.76,72,168.66,182,614.42,5.14837019016551,0.372078092925033,0.0432531997308385,74,5.06359391869307,5.23314646163796,374.506365777229,67.145144763897,7.80546453191495,74,359.207655294676,389.805076259783,112.615326787086,0.512606563399898,0.0595893025998221,74,112.49853175399,112.732121820181,61.0362748470183,0.245987459508391,0.0285954613284413,74,60.9802277428146,61.0923219512221,173.651601634104,0.758583840483132,0.0881835802453822,74,173.478761816823,173.824441451385,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_6","BAU","central","medium","LD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.71187958545833e-16,4.31497237110918e-17,74,2.86,2.86,404.05,4.79756019506996e-14,5.5770504440822e-15,74,404.05,404.05,189,2.44447525296179e-14,2.84164476124509e-15,74,189,189,103,1.30964809074741e-14,1.52243498134738e-15,74,103,103,292,4.2077386421943e-14,4.89139681606212e-15,74,292,292,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_1","BAU","central","light","LD-HR",1,"winterwheat",142.06,72,168.66,182,564.72,6.48,0,0,74,6.48,6.48,700.88,0,0,74,700.88,700.88,91,0,0,74,91,91,49,0,0,74,49,49,140,0,0,74,140,140,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_2","BAU","central","light","LD-HR",2,"winterwheat",142.06,72,168.66,182,564.72,5.73097849712465,0.0706483392276358,0.00821270261638501,74,5.71488159999654,5.74707539425277,556.183575725249,12.8933219090435,1.49881822749026,74,553.245891999368,559.12125945113,96,5.51639189840105e-15,6.41267532574657e-16,74,96,96,52,3.11166468920659e-15,3.61723672682787e-16,74,52,52,148,8.14825084320597e-15,9.47214920415028e-16,74,148,148,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_3","BAU","central","light","LD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,2.07906842313098e-16,2.41686794975812e-17,74,2.37,2.37,262.9,1.62965016864119e-14,1.89442984083006e-15,74,262.9,262.9,174,1.4499918645015e-14,1.68558130446048e-15,74,174,174,95,8.14825084320597e-15,9.47214920415028e-16,74,95,95,269,2.10386932109715e-14,2.44569840803106e-15,74,269,269,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_4","BAU","central","light","LD-HR",4,"winterwheat",142.06,72,168.66,182,564.72,6.15948135094009,0.0996383005638383,0.0115827171689932,74,6.13677922528886,6.18218347659132,642.385346546566,18.1839898529004,2.11384588334125,74,638.242208615218,646.528484477915,91,7.62199073919215e-15,8.86038425958346e-16,74,91,91,49,4.24048418385578e-15,4.92946273503746e-16,74,49,49,140,1.37155499383286e-14,1.59440029440364e-15,74,140,140,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_5","BAU","central","light","LD-HR",5,"winterwheat",142.06,72,168.66,182,564.72,5.42828223254562,0.0333248628273805,0.00387393661514466,74,5.42068931677994,5.43587514831131,500.942065687248,6.08155409861018,0.70696630385623,74,499.556411731689,502.327719642806,96,9.55467104249196e-15,1.11070794766364e-15,74,96,96,52,4.32126256952996e-15,5.02336570099907e-16,74,52,52,148,1.4499918645015e-14,1.68558130446048e-15,74,148,148,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_6","BAU","central","light","LD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,2.65030261490986e-16,3.08091420939841e-17,74,2.37,2.37,262.9,2.89998372900301e-14,3.37116260892096e-15,74,262.9,262.9,174,1.76022336201337e-14,2.04621809495761e-15,74,174,174,95,1.1157451977586e-14,1.29702744679193e-15,74,95,95,269,3.32650947700957e-14,3.86698871961299e-15,74,269,269,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_1","BAU","central","light","LD-HR",1,"winterwheat",142.06,72,168.66,182,564.72,6.381,0.0996757757630842,0.011587073572417,74,6.35828933579806,6.40371066420194,682.814,18.1893188377361,2.11446536524529,74,678.669647884119,686.958352115881,91,0,0,74,91,91,49,0,0,74,49,49,140,0,0,74,140,140,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_2","BAU","central","light","LD-HR",2,"winterwheat",142.06,72,168.66,182,564.72,4.48004230439861,0.532698436389076,0.0619249353927547,74,4.35866943102881,4.60141517776841,330.04644651101,96.2257823933227,11.1860199895003,74,308.121847331589,351.97104569043,94.5156571960979,0.653297609848944,0.0759443045419206,74,94.3668063591957,94.6645080330001,51.3270506299597,0.34031620872375,0.0395609556903847,74,51.2495111568066,51.4045901031129,145.842707826058,0.992848686097307,0.115416315388715,74,145.616491847896,146.06892380422,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_3","BAU","central","light","LD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,2.07906842313098e-16,2.41686794975812e-17,74,2.37,2.37,262.9,1.62965016864119e-14,1.89442984083006e-15,74,262.9,262.9,174,1.4499918645015e-14,1.68558130446048e-15,74,174,174,95,8.14825084320597e-15,9.47214920415028e-16,74,95,95,269,2.10386932109715e-14,2.44569840803106e-15,74,269,269,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_4","BAU","central","light","LD-HR",4,"winterwheat",142.06,72,168.66,182,564.72,3.60901488769436,0.476010506251403,0.0553350973689756,74,3.50055809685117,3.71747167853755,181.457660174041,85.9820585437974,9.99521128004928,74,161.867046065144,201.048274282937,87.9829078393523,0.550107561656034,0.0639487050976339,74,87.8575683773609,88.1082473013437,47.4855428527049,0.340875491925049,0.0396259710419248,74,47.4078759494627,47.5632097559471,135.468450692057,0.890637702914717,0.103534529940055,74,135.265523013375,135.67137837074,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_5","BAU","central","light","LD-HR",5,"winterwheat",142.06,72,168.66,182,564.72,4.26376497311452,0.306201548867262,0.0355952070355193,74,4.1939983673249,4.33353157890413,290.469305888107,55.2954680972909,6.42796759954426,74,277.870489393001,303.068122383214,94.5736947458655,0.393473847523109,0.045740405682007,74,94.4840435507287,94.6633459410022,51.3756988696221,0.193062653317564,0.0224430775777834,74,51.3317104375696,51.4196873016745,145.949393615488,0.586432808371883,0.068171429255138,74,145.815777614147,146.083009616828,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_6","BAU","central","light","LD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,2.65030261490986e-16,3.08091420939841e-17,74,2.37,2.37,262.9,2.89998372900301e-14,3.37116260892096e-15,74,262.9,262.9,174,1.76022336201337e-14,2.04621809495761e-15,74,174,174,95,1.1157451977586e-14,1.29702744679193e-15,74,95,95,269,3.32650947700957e-14,3.86698871961299e-15,74,269,269,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_1","BAU","east","heavy","LD-HR",1,"winterwheat",191.76,72,168.66,182,614.42,8.96,0,0,74,8.96,8.96,1063.78,0,0,74,1063.78,1063.78,117,0,0,74,117,117,63,0,0,74,63,63,180,0,0,74,180,180,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_2","BAU","east","heavy","LD-HR",2,"winterwheat",191.76,72,168.66,182,614.42,8.0063633617106,0.0406254992424855,0.00472261835972775,74,7.99710702972553,8.01561969369566,894.850921649102,7.33689571789501,0.852896802914934,74,893.179243915388,896.522599382815,113.945264351102,0.0385807210280027,0.00448491772053933,74,113.93647391237,113.954054789834,60.9452643511022,0.0385807210280025,0.00448491772053931,74,60.9364739123699,60.9540547898344,174.890528702204,0.0771614420560071,0.00896983544107886,74,174.87294782474,174.908109579669,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_3","BAU","east","heavy","LD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,3.35,3.11860263469647e-16,3.62530192463718e-17,74,3.35,3.35,546.2,4.79756019506996e-14,5.5770504440822e-15,74,546.2,546.2,203,1.82200427831285e-14,2.11803695135006e-15,74,203,203,111,9.69835836909489e-15,1.12741126009864e-15,74,111,111,314,2.20655675936042e-14,2.56507013029863e-15,74,314,314,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_4","BAU","east","heavy","LD-HR",4,"winterwheat",191.76,72,168.66,182,614.42,8.77213057411074,0.082294701577271,0.00956656473948501,74,8.75338010722135,8.79088104100013,1029.81577695376,14.8777566475422,1.72950408008194,74,1026.4259489568,1033.20560495073,116.83942784112,0.0703373517754443,0.00817655105938879,74,116.823401801044,116.855453881197,62.8394278411203,0.0703373517754453,0.0081765510593889,74,62.8234018010439,62.8554538811967,179.678855682241,0.14067470355089,0.0163531021187777,74,179.646803602088,179.710907762393,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_5","BAU","east","heavy","LD-HR",5,"winterwheat",191.76,72,168.66,182,614.42,7.58818199204566,0.0114199964197713,0.00132754761826128,74,7.58557999871387,7.59078398537746,818.479052360178,2.06122610090389,0.239612667147207,74,818.009411532569,818.948693187786,113.972028146853,0.0114831537654823,0.00133488951056951,74,113.969411763413,113.974644530294,60.9720281468534,0.0114831537654817,0.00133488951056944,74,60.9694117634126,60.9746445302941,174.944056293707,0.0229663075309649,0.00266977902113906,74,174.938823526825,174.949289060588,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_6","BAU","east","heavy","LD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,3.35,3.85469602354808e-16,4.48099310812654e-17,74,3.35,3.35,546.2,6.51860067456478e-14,7.57771936332023e-15,74,546.2,546.2,203,2.35219740887478e-14,2.73437394641023e-15,74,203,203,111,1.21086772701814e-14,1.40760514096954e-15,74,111,111,314,3.58276035323827e-14,4.1648743124892e-15,74,314,314,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_1","BAU","east","heavy","LD-HR",1,"winterwheat",191.76,72,168.66,182,614.42,8.822,0.138941990457632,0.016151678313066,74,8.79034271050639,8.85365728949361,1038.895,25.0548654531752,2.91256894797571,74,1033.18636486197,1044.60363513803,117,0,0,74,117,117,62.7,0.302047805342679,0.0351123441588393,74,62.6311798054487,62.7688201945513,179.7,0.30204780534269,0.0351123441588405,74,179.631179805449,179.768820194551,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_2","BAU","east","heavy","LD-HR",2,"winterwheat",191.76,72,168.66,182,614.42,6.98513195147451,0.496995083648352,0.0577745049414079,74,6.87189392178935,7.09836998115967,710.517356970322,89.7364065428097,10.431645369957,74,690.071332045206,730.963381895438,112.730467300601,0.649833851688236,0.0755416508345587,74,112.582405664966,112.878528936237,60.1197108091364,0.316685498680682,0.0368139414460382,74,60.0475554839022,60.1918661343706,172.850178109738,0.965454919173918,0.112231854667573,74,172.630203674589,173.070152544886,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_3","BAU","east","heavy","LD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,3.35,3.11860263469647e-16,3.62530192463718e-17,74,3.35,3.35,546.2,4.79756019506996e-14,5.5770504440822e-15,74,546.2,546.2,203,1.82200427831285e-14,2.11803695135006e-15,74,203,203,111,9.69835836909489e-15,1.12741126009864e-15,74,111,111,314,2.20655675936042e-14,2.56507013029863e-15,74,314,314,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_4","BAU","east","heavy","LD-HR",4,"winterwheat",191.76,72,168.66,182,614.42,6.49403805568376,0.661533803377402,0.076901742591841,74,6.34331064020375,6.64476547116377,618.106819557517,119.580428755082,13.9009424827518,74,590.860972291324,645.352666823711,114.240506920583,0.788840918020836,0.0917008940644289,74,114.060773168216,114.420240672949,61.3970570329482,0.360082528549068,0.0418587436967331,74,61.3150138953026,61.4791001705938,175.637563953531,1.14884337191108,0.133550329271151,74,175.375805308159,175.899322598902,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_5","BAU","east","heavy","LD-HR",5,"winterwheat",191.76,72,168.66,182,614.42,6.95901869239969,0.198988842792911,0.023131983111041,74,6.91368000550205,7.00435737929733,705.002902479321,35.9000762236145,4.17329909171832,74,696.823236259553,713.182568699089,113.223441942454,0.260590594987997,0.0302930413462016,74,113.164067581416,113.282816303493,60.3744038852621,0.155120618052164,0.0180324055690459,74,60.3390603703468,60.4097474001774,173.597845827716,0.415310702176645,0.0482788884730726,74,173.503219206309,173.692472449123,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_6","BAU","east","heavy","LD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,3.35,3.85469602354808e-16,4.48099310812654e-17,74,3.35,3.35,546.2,6.51860067456478e-14,7.57771936332023e-15,74,546.2,546.2,203,2.35219740887478e-14,2.73437394641023e-15,74,203,203,111,1.21086772701814e-14,1.40760514096954e-15,74,111,111,314,3.58276035323827e-14,4.1648743124892e-15,74,314,314,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_1","BAU","east","medium","LD-HR",1,"winterwheat",191.76,72,168.66,182,614.42,7.94,0,0,74,7.94,7.94,896.63,0,0,74,896.63,896.63,105,0,0,74,105,105,56,0,0,74,56,56,161,0,0,74,161,161,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_2","BAU","east","medium","LD-HR",2,"winterwheat",191.76,72,168.66,182,614.42,7.01834477393722,0.0883916375284929,0.0102753191473869,74,6.99820514840834,7.0384843994661,712.570284876766,16.036359870056,1.86418896894015,74,708.916474497643,716.224095255888,114.86229209702,0.0953523597934144,0.0110844866746355,74,114.840566503137,114.884017690902,62,4.24048418385578e-15,4.92946273503746e-16,74,62,62,176.86229209702,0.0953523597934132,0.0110844866746354,74,176.840566503137,176.884017690902,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_3","BAU","east","medium","LD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.16161987553683e-16,3.67530845136685e-17,74,2.86,2.86,404.05,4.10119632021736e-14,4.76754388250108e-15,74,404.05,404.05,189,1.82200427831285e-14,2.11803695135006e-15,74,189,189,103,1.07791226756477e-14,1.253047558774e-15,74,103,103,292,2.74310998766572e-14,3.18880058880727e-15,74,292,292,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_4","BAU","east","medium","LD-HR",4,"winterwheat",191.76,72,168.66,182,614.42,7.51717558120118,0.121494600078281,0.0141234603792249,74,7.4894935988579,7.54485756354446,819.877105259403,22.0542188122682,2.5637508612657,74,814.852153571322,824.902056947484,104.589490855535,0.1179559224061,0.0137120974555583,74,104.562615144522,104.616366566548,56,5.45334534899956e-15,6.33938520075788e-16,74,56,56,160.589490855535,0.117955922406099,0.0137120974555582,74,160.562615144522,160.616366566548,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_5","BAU","east","medium","LD-HR",5,"winterwheat",191.76,72,168.66,182,614.42,6.64386784172015,0.0422528384906489,0.0049117927047619,74,6.63424072801881,6.65349495542148,644.203313430411,7.66294197092545,0.890798909950992,74,642.457347566907,645.949279293915,114.879917580491,0.0482613803434043,0.00561027150743812,74,114.868921448337,114.890913712646,62,6.54824045373706e-15,7.61217490673689e-16,74,62,62,176.879917580491,0.0482613803434033,0.005610271507438,74,176.868921448337,176.890913712646,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_6","BAU","east","medium","LD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.71187958545833e-16,4.31497237110918e-17,74,2.86,2.86,404.05,4.79756019506996e-14,5.5770504440822e-15,74,404.05,404.05,189,2.44447525296179e-14,2.84164476124509e-15,74,189,189,103,1.30964809074741e-14,1.52243498134738e-15,74,103,103,292,4.2077386421943e-14,4.89139681606212e-15,74,292,292,0,0,0,74,0,0
"upper","BAU_e_m_LD-HR_1","BAU","east","medium","LD-HR",1,"winterwheat",191.76,72,168.66,182,614.42,7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,874.484,22.2971689903966,2.59199324580551,74,869.403693238221,879.564306761779,104.7,0.302047805342676,0.0351123441588388,74,104.631179805449,104.768820194551,56,0,0,74,56,56,160.7,0.302047805342676,0.0351123441588388,74,160.631179805449,160.768820194551,0,0,0,74,0,0
"upper","BAU_e_m_LD-HR_2","BAU","east","medium","LD-HR",2,"winterwheat",191.76,72,168.66,182,614.42,5.4593492677207,0.655102987143282,0.0761541753894291,74,5.31008708395742,5.60861145148398,431.246686955408,118.28646293092,13.7505220110777,74,404.295663813696,458.19771009712,112.629197945646,0.862676324779987,0.10028408575587,74,112.432641137564,112.825754753727,61.0360024383161,0.407492618718542,0.0473700547315659,74,60.9431571310423,61.12884774559,173.665200383962,1.27003620914576,0.147638710432346,74,173.375828511514,173.954572256409,0,0,0,74,0,0
