"sensanaly","ID","scenario","region","soiltype","initdenres","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"lower","BAU_n_h_MD-HR_3","BAU","north","heavy","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_h_MD-HR_4","BAU","north","heavy","MD-HR",4,"winterwheat",8.3286125296921,0.148718798146992,0.0244492198086354,37,8.28069205886717,8.37653300051702,0,0,0,37,0,0
"lower","BAU_n_h_MD-HR_5","BAU","north","heavy","MD-HR",5,"winterwheat",7.42160125976373,0.0702143520929615,0.0115431683783847,37,7.39897664974209,7.44422586978536,0,0,0,37,0,0
"lower","BAU_n_h_MD-HR_6","BAU","north","heavy","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_m_MD-HR_1","BAU","north","medium","MD-HR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"lower","BAU_n_m_MD-HR_2","BAU","north","medium","MD-HR",2,"winterwheat",6.96136336822785,0.0853187506998897,0.0140263162132201,37,6.93387178844994,6.98885494800577,0,0,0,37,0,0
"lower","BAU_n_m_MD-HR_3","BAU","north","medium","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_m_MD-HR_4","BAU","north","medium","MD-HR",4,"winterwheat",7.50780074039663,0.120168676646747,0.0197556087465502,37,7.4690797472534,7.54652173353987,0,0,0,37,0,0
"lower","BAU_n_m_MD-HR_5","BAU","north","medium","MD-HR",5,"winterwheat",6.64259446998955,0.0425757994535356,0.00699941831387724,37,6.62887561009435,6.65631332988475,0,0,0,37,0,0
"lower","BAU_n_m_MD-HR_6","BAU","north","medium","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_l_MD-HR_1","BAU","north","light","MD-HR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"lower","BAU_n_l_MD-HR_2","BAU","north","light","MD-HR",2,"winterwheat",5.685562808379,0.0684938058204213,0.0112603123135671,37,5.66349259624441,5.70763302051359,0,0,0,37,0,0
"lower","BAU_n_l_MD-HR_3","BAU","north","light","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_l_MD-HR_4","BAU","north","light","MD-HR",4,"winterwheat",6.15072226920034,0.0988098029360438,0.0162442315385275,37,6.11888357538483,6.18256096301586,0,0,0,37,0,0
"lower","BAU_n_l_MD-HR_5","BAU","north","light","MD-HR",5,"winterwheat",5.4271048956726,0.0335951949423271,0.00552301602684464,37,5.41627978425999,5.43793000708522,0,0,0,37,0,0
"lower","BAU_n_l_MD-HR_6","BAU","north","light","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_h_MD-HR_1","BAU","central","heavy","MD-HR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"lower","BAU_c_h_MD-HR_2","BAU","central","heavy","MD-HR",2,"winterwheat",7.78739133394389,0.1130720660957,0.0185889331586575,37,7.75095702495292,7.82382564293485,0,0,0,37,0,0
"lower","BAU_c_h_MD-HR_3","BAU","central","heavy","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_h_MD-HR_4","BAU","central","heavy","MD-HR",4,"winterwheat",8.3286125296921,0.148718798146992,0.0244492198086354,37,8.28069205886717,8.37653300051702,0,0,0,37,0,0
"lower","BAU_c_h_MD-HR_5","BAU","central","heavy","MD-HR",5,"winterwheat",7.42160125976373,0.0702143520929615,0.0115431683783847,37,7.39897664974209,7.44422586978536,0,0,0,37,0,0
"lower","BAU_c_h_MD-HR_6","BAU","central","heavy","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_m_MD-HR_1","BAU","central","medium","MD-HR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"lower","BAU_c_m_MD-HR_2","BAU","central","medium","MD-HR",2,"winterwheat",6.96136336822785,0.0853187506998897,0.0140263162132201,37,6.93387178844994,6.98885494800577,0,0,0,37,0,0
"lower","BAU_c_m_MD-HR_3","BAU","central","medium","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_m_MD-HR_4","BAU","central","medium","MD-HR",4,"winterwheat",7.50780074039663,0.120168676646747,0.0197556087465502,37,7.4690797472534,7.54652173353987,0,0,0,37,0,0
"lower","BAU_c_m_MD-HR_5","BAU","central","medium","MD-HR",5,"winterwheat",6.64259446998955,0.0425757994535356,0.00699941831387724,37,6.62887561009435,6.65631332988475,0,0,0,37,0,0
"lower","BAU_c_m_MD-HR_6","BAU","central","medium","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_l_MD-HR_1","BAU","central","light","MD-HR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"lower","BAU_c_l_MD-HR_2","BAU","central","light","MD-HR",2,"winterwheat",5.685562808379,0.0684938058204213,0.0112603123135671,37,5.66349259624441,5.70763302051359,0,0,0,37,0,0
"lower","BAU_c_l_MD-HR_3","BAU","central","light","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_l_MD-HR_4","BAU","central","light","MD-HR",4,"winterwheat",6.15072226920034,0.0988098029360438,0.0162442315385275,37,6.11888357538483,6.18256096301586,0,0,0,37,0,0
"lower","BAU_c_l_MD-HR_5","BAU","central","light","MD-HR",5,"winterwheat",5.4271048956726,0.0335951949423271,0.00552301602684464,37,5.41627978425999,5.43793000708522,0,0,0,37,0,0
"lower","BAU_c_l_MD-HR_6","BAU","central","light","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_h_MD-HR_1","BAU","east","heavy","MD-HR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"lower","BAU_e_h_MD-HR_2","BAU","east","heavy","MD-HR",2,"winterwheat",7.97618582708504,0.0363593406786043,0.00597743878665302,37,7.9644700470632,7.98790160710688,0,0,0,37,0,0
"lower","BAU_e_h_MD-HR_3","BAU","east","heavy","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_h_MD-HR_4","BAU","east","heavy","MD-HR",4,"winterwheat",8.76196053709662,0.0849868727540553,0.013971755815016,37,8.73457589569919,8.78934517849405,0,0,0,37,0,0
"lower","BAU_e_h_MD-HR_5","BAU","east","heavy","MD-HR",5,"winterwheat",7.58734117314601,0.0118110911532015,0.00194173142455759,37,7.58353537955387,7.59114696673814,0,0,0,37,0,0
"lower","BAU_e_h_MD-HR_6","BAU","east","heavy","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_m_MD-HR_1","BAU","east","medium","MD-HR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"lower","BAU_e_m_MD-HR_2","BAU","east","medium","MD-HR",2,"winterwheat",6.96136336822785,0.0853187506998897,0.0140263162132201,37,6.93387178844994,6.98885494800577,0,0,0,37,0,0
"lower","BAU_e_m_MD-HR_3","BAU","east","medium","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_m_MD-HR_4","BAU","east","medium","MD-HR",4,"winterwheat",7.50780074039663,0.120168676646747,0.0197556087465502,37,7.4690797472534,7.54652173353987,0,0,0,37,0,0
"lower","BAU_e_m_MD-HR_5","BAU","east","medium","MD-HR",5,"winterwheat",6.64259446998955,0.0425757994535356,0.00699941831387724,37,6.62887561009435,6.65631332988475,0,0,0,37,0,0
"lower","BAU_e_m_MD-HR_6","BAU","east","medium","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_l_MD-HR_1","BAU","east","light","MD-HR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"lower","BAU_e_l_MD-HR_2","BAU","east","light","MD-HR",2,"winterwheat",5.685562808379,0.0684938058204213,0.0112603123135671,37,5.66349259624441,5.70763302051359,0,0,0,37,0,0
"lower","BAU_e_l_MD-HR_3","BAU","east","light","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_l_MD-HR_4","BAU","east","light","MD-HR",4,"winterwheat",6.15072226920034,0.0988098029360438,0.0162442315385275,37,6.11888357538483,6.18256096301586,0,0,0,37,0,0
"lower","BAU_e_l_MD-HR_5","BAU","east","light","MD-HR",5,"winterwheat",5.4271048956726,0.0335951949423271,0.00552301602684464,37,5.41627978425999,5.43793000708522,0,0,0,37,0,0
"lower","BAU_e_l_MD-HR_6","BAU","east","light","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_h_HD-HR_1","BAU","north","heavy","HD-HR",1,"winterwheat",8.726,0,0,37,8.726,8.726,0,0,0,37,0,0
"lower","BAU_n_h_HD-HR_2","BAU","north","heavy","HD-HR",2,"winterwheat",7.69835044996148,0.106518921615051,0.0175116028423732,37,7.66402770839043,7.73267319153253,0,0,0,37,0,0
"lower","BAU_n_h_HD-HR_3","BAU","north","heavy","HD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_h_HD-HR_4","BAU","north","heavy","HD-HR",4,"winterwheat",8.36019617073415,0.148764168282047,0.0244566786128924,37,8.31226108065288,8.40813126081542,0,0,0,37,0,0
"lower","BAU_n_h_HD-HR_5","BAU","north","heavy","HD-HR",5,"winterwheat",7.44274720573773,0.0665551627639949,0.010941601358344,37,7.42130166707537,7.46419274440008,0,0,0,37,0,0
"lower","BAU_n_h_HD-HR_6","BAU","north","heavy","HD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_m_HD-HR_1","BAU","north","medium","HD-HR",1,"winterwheat",7.734,0,0,37,7.734,7.734,0,0,0,37,0,0
"lower","BAU_n_m_HD-HR_2","BAU","north","medium","HD-HR",2,"winterwheat",6.89881112190191,0.0860283547123102,0.0141429743942499,37,6.87109089208918,6.92653135171464,0,0,0,37,0,0
"lower","BAU_n_m_HD-HR_3","BAU","north","medium","HD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_m_HD-HR_4","BAU","north","medium","HD-HR",4,"winterwheat",7.5599169644017,0.112562656072919,0.0185051866667891,37,7.52364679853479,7.59618713026861,0,0,0,37,0,0
"lower","BAU_n_m_HD-HR_5","BAU","north","medium","HD-HR",5,"winterwheat",6.66741258015292,0.0361816922851661,0.00594823357067536,37,6.6557540423544,6.67907111795145,0,0,0,37,0,0
"lower","BAU_n_m_HD-HR_6","BAU","north","medium","HD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_l_HD-HR_1","BAU","north","light","HD-HR",1,"winterwheat",6.312,0,0,37,6.312,6.312,0,0,0,37,0,0
"lower","BAU_n_l_HD-HR_2","BAU","north","light","HD-HR",2,"winterwheat",5.60865827974177,0.0725011220708447,0.011919111046949,37,5.58529682208975,5.63201973739379,0,0,0,37,0,0
"lower","BAU_n_l_HD-HR_3","BAU","north","light","HD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_l_HD-HR_4","BAU","north","light","HD-HR",4,"winterwheat",6.14446247418335,0.0973545913368822,0.0160049962253103,37,6.11309268158174,6.17583226678496,0,0,0,37,0,0
"lower","BAU_n_l_HD-HR_5","BAU","north","light","HD-HR",5,"winterwheat",5.42628349406555,0.0335846808436973,0.00552128751967747,37,5.41546177052698,5.43710521760412,0,0,0,37,0,0
"lower","BAU_n_l_HD-HR_6","BAU","north","light","HD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_h_HD-HR_1","BAU","central","heavy","HD-HR",1,"winterwheat",8.726,0,0,37,8.726,8.726,0,0,0,37,0,0
"lower","BAU_c_h_HD-HR_2","BAU","central","heavy","HD-HR",2,"winterwheat",7.70054383869097,0.105838857644059,0.0173998010142392,37,7.66644022870306,7.73464744867887,0,0,0,37,0,0
"lower","BAU_c_h_HD-HR_3","BAU","central","heavy","HD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_h_HD-HR_4","BAU","central","heavy","HD-HR",4,"winterwheat",8.36086151983135,0.148504861763115,0.0244140488837782,37,8.31300998401915,8.40871305564356,0,0,0,37,0,0
"lower","BAU_c_h_HD-HR_5","BAU","central","heavy","HD-HR",5,"winterwheat",7.44486823402494,0.0657150794852853,0.010803492518072,37,7.42369338868952,7.46604307936036,0,0,0,37,0,0
"lower","BAU_c_h_HD-HR_6","BAU","central","heavy","HD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_m_HD-HR_1","BAU","central","medium","HD-HR",1,"winterwheat",7.734,0,0,37,7.734,7.734,0,0,0,37,0,0
"lower","BAU_c_m_HD-HR_2","BAU","central","medium","HD-HR",2,"winterwheat",6.89881112190191,0.0860283547123102,0.0141429743942499,37,6.87109089208918,6.92653135171464,0,0,0,37,0,0
"lower","BAU_c_m_HD-HR_3","BAU","central","medium","HD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_m_HD-HR_4","BAU","central","medium","HD-HR",4,"winterwheat",7.5599169644017,0.112562656072919,0.0185051866667891,37,7.52364679853479,7.59618713026861,0,0,0,37,0,0
"lower","BAU_c_m_HD-HR_5","BAU","central","medium","HD-HR",5,"winterwheat",6.66741258015292,0.0361816922851661,0.00594823357067536,37,6.6557540423544,6.67907111795145,0,0,0,37,0,0
"lower","BAU_c_m_HD-HR_6","BAU","central","medium","HD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_l_HD-HR_1","BAU","central","light","HD-HR",1,"winterwheat",6.312,0,0,37,6.312,6.312,0,0,0,37,0,0
"lower","BAU_c_l_HD-HR_2","BAU","central","light","HD-HR",2,"winterwheat",5.60865827974177,0.0725011220708447,0.011919111046949,37,5.58529682208975,5.63201973739379,0,0,0,37,0,0
"lower","BAU_c_l_HD-HR_3","BAU","central","light","HD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_l_HD-HR_4","BAU","central","light","HD-HR",4,"winterwheat",6.14446247418335,0.0973545913368822,0.0160049962253103,37,6.11309268158174,6.17583226678496,0,0,0,37,0,0
"lower","BAU_c_l_HD-HR_5","BAU","central","light","HD-HR",5,"winterwheat",5.42628349406555,0.0335846808436973,0.00552128751967747,37,5.41546177052698,5.43710521760412,0,0,0,37,0,0
"lower","BAU_c_l_HD-HR_6","BAU","central","light","HD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_h_HD-HR_1","BAU","east","heavy","HD-HR",1,"winterwheat",8.726,0,0,37,8.726,8.726,0,0,0,37,0,0
"lower","BAU_e_h_HD-HR_2","BAU","east","heavy","HD-HR",2,"winterwheat",7.90946358499674,0.0505724045313337,0.00831405209054811,37,7.89316804289927,7.92575912709421,0,0,0,37,0,0
"lower","BAU_e_h_HD-HR_3","BAU","east","heavy","HD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_h_HD-HR_4","BAU","east","heavy","HD-HR",4,"winterwheat",8.77625995243864,0.0784235123332402,0.0128927460085139,37,8.75099017026195,8.80152973461533,0,0,0,37,0,0
"lower","BAU_e_h_HD-HR_5","BAU","east","heavy","HD-HR",5,"winterwheat",7.59164905071369,0.0106031117591213,0.00174314083548507,37,7.58823249467614,7.59506560675124,0,0,0,37,0,0
"lower","BAU_e_h_HD-HR_6","BAU","east","heavy","HD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_m_HD-HR_1","BAU","east","medium","HD-HR",1,"winterwheat",7.734,0,0,37,7.734,7.734,0,0,0,37,0,0
"lower","BAU_e_m_HD-HR_2","BAU","east","medium","HD-HR",2,"winterwheat",6.89881112190191,0.0860283547123102,0.0141429743942499,37,6.87109089208918,6.92653135171464,0,0,0,37,0,0
"lower","BAU_e_m_HD-HR_3","BAU","east","medium","HD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_m_HD-HR_4","BAU","east","medium","HD-HR",4,"winterwheat",7.5599169644017,0.112562656072919,0.0185051866667891,37,7.52364679853479,7.59618713026861,0,0,0,37,0,0
"lower","BAU_e_m_HD-HR_5","BAU","east","medium","HD-HR",5,"winterwheat",6.66741258015292,0.0361816922851661,0.00594823357067536,37,6.6557540423544,6.67907111795145,0,0,0,37,0,0
"lower","BAU_e_m_HD-HR_6","BAU","east","medium","HD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_l_HD-HR_1","BAU","east","light","HD-HR",1,"winterwheat",6.312,0,0,37,6.312,6.312,0,0,0,37,0,0
"lower","BAU_e_l_HD-HR_2","BAU","east","light","HD-HR",2,"winterwheat",5.60865827974177,0.0725011220708447,0.011919111046949,37,5.58529682208975,5.63201973739379,0,0,0,37,0,0
"lower","BAU_e_l_HD-HR_3","BAU","east","light","HD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_l_HD-HR_4","BAU","east","light","HD-HR",4,"winterwheat",6.14446247418335,0.0973545913368822,0.0160049962253103,37,6.11309268158174,6.17583226678496,0,0,0,37,0,0
"lower","BAU_e_l_HD-HR_5","BAU","east","light","HD-HR",5,"winterwheat",5.42628349406555,0.0335846808436973,0.00552128751967747,37,5.41546177052698,5.43710521760412,0,0,0,37,0,0
"lower","BAU_e_l_HD-HR_6","BAU","east","light","HD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_h_VD-HR_1","BAU","north","heavy","VD-HR",1,"winterwheat",8.609,0,0,37,8.609,8.609,0,0,0,37,0,0
"lower","BAU_n_h_VD-HR_2","BAU","north","heavy","VD-HR",2,"winterwheat",7.58607538624616,0.126246846177,0.020754853661994,37,7.54539587306865,7.62675489942367,0,0,0,37,0,0
"lower","BAU_n_h_VD-HR_3","BAU","north","heavy","VD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_h_VD-HR_4","BAU","north","heavy","VD-HR",4,"winterwheat",8.3473186304286,0.145643173492817,0.0239435902301576,37,8.30038919357749,8.39424806727971,0,0,0,37,0,0
"lower","BAU_n_h_VD-HR_5","BAU","north","heavy","VD-HR",5,"winterwheat",7.44272076704456,0.0658835248736797,0.0108311847693403,37,7.42149164489665,7.46394988919246,0,0,0,37,0,0
"lower","BAU_n_h_VD-HR_6","BAU","north","heavy","VD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_m_VD-HR_1","BAU","north","medium","VD-HR",1,"winterwheat",7.631,0,0,37,7.631,7.631,0,0,0,37,0,0
"lower","BAU_n_m_VD-HR_2","BAU","north","medium","VD-HR",2,"winterwheat",6.81462803392844,0.10790677526723,0.0177397645773193,37,6.7798580953569,6.84939797249999,0,0,0,37,0,0
"lower","BAU_n_m_VD-HR_3","BAU","north","medium","VD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_m_VD-HR_4","BAU","north","medium","VD-HR",4,"winterwheat",7.54664775020753,0.111643661545205,0.0183541048970937,37,7.51067370460922,7.58262179580583,0,0,0,37,0,0
"lower","BAU_n_m_VD-HR_5","BAU","north","medium","VD-HR",5,"winterwheat",6.66581095326663,0.0364496969963644,0.00599229327378943,37,6.65406605845,6.67755584808326,0,0,0,37,0,0
"lower","BAU_n_m_VD-HR_6","BAU","north","medium","VD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_l_VD-HR_1","BAU","north","light","VD-HR",1,"winterwheat",6.228,0,0,37,6.228,6.228,0,0,0,37,0,0
"lower","BAU_n_l_VD-HR_2","BAU","north","light","VD-HR",2,"winterwheat",5.5345608576159,0.0896516202340404,0.0147386355767607,37,5.50567313188545,5.56344858334635,0,0,0,37,0,0
"lower","BAU_n_l_VD-HR_3","BAU","north","light","VD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_n_l_VD-HR_4","BAU","north","light","VD-HR",4,"winterwheat",6.13149744782479,0.0963628899510596,0.0158419615217718,37,6.10044720324212,6.16254769240747,0,0,0,37,0,0
"lower","BAU_n_l_VD-HR_5","BAU","north","light","VD-HR",5,"winterwheat",5.42453003673866,0.0337685411521726,0.00555151396819646,37,5.41364906936099,5.43541100411632,0,0,0,37,0,0
"lower","BAU_n_l_VD-HR_6","BAU","north","light","VD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_h_VD-HR_1","BAU","central","heavy","VD-HR",1,"winterwheat",8.609,0,0,37,8.609,8.609,0,0,0,37,0,0
"lower","BAU_c_h_VD-HR_2","BAU","central","heavy","VD-HR",2,"winterwheat",7.58607538624616,0.126246846177,0.020754853661994,37,7.54539587306865,7.62675489942367,0,0,0,37,0,0
"lower","BAU_c_h_VD-HR_3","BAU","central","heavy","VD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_h_VD-HR_4","BAU","central","heavy","VD-HR",4,"winterwheat",8.3473186304286,0.145643173492817,0.0239435902301576,37,8.30038919357749,8.39424806727971,0,0,0,37,0,0
"lower","BAU_c_h_VD-HR_5","BAU","central","heavy","VD-HR",5,"winterwheat",7.44272076704456,0.0658835248736797,0.0108311847693403,37,7.42149164489665,7.46394988919246,0,0,0,37,0,0
"lower","BAU_c_h_VD-HR_6","BAU","central","heavy","VD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_m_VD-HR_1","BAU","central","medium","VD-HR",1,"winterwheat",7.631,0,0,37,7.631,7.631,0,0,0,37,0,0
"lower","BAU_c_m_VD-HR_2","BAU","central","medium","VD-HR",2,"winterwheat",6.81462803392844,0.10790677526723,0.0177397645773193,37,6.7798580953569,6.84939797249999,0,0,0,37,0,0
"lower","BAU_c_m_VD-HR_3","BAU","central","medium","VD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_m_VD-HR_4","BAU","central","medium","VD-HR",4,"winterwheat",7.54664775020753,0.111643661545205,0.0183541048970937,37,7.51067370460922,7.58262179580583,0,0,0,37,0,0
"lower","BAU_c_m_VD-HR_5","BAU","central","medium","VD-HR",5,"winterwheat",6.66581095326663,0.0364496969963644,0.00599229327378943,37,6.65406605845,6.67755584808326,0,0,0,37,0,0
"lower","BAU_c_m_VD-HR_6","BAU","central","medium","VD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_l_VD-HR_1","BAU","central","light","VD-HR",1,"winterwheat",6.228,0,0,37,6.228,6.228,0,0,0,37,0,0
"lower","BAU_c_l_VD-HR_2","BAU","central","light","VD-HR",2,"winterwheat",5.5345608576159,0.0896516202340404,0.0147386355767607,37,5.50567313188545,5.56344858334635,0,0,0,37,0,0
"lower","BAU_c_l_VD-HR_3","BAU","central","light","VD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_c_l_VD-HR_4","BAU","central","light","VD-HR",4,"winterwheat",6.13149744782479,0.0963628899510596,0.0158419615217718,37,6.10044720324212,6.16254769240747,0,0,0,37,0,0
"lower","BAU_c_l_VD-HR_5","BAU","central","light","VD-HR",5,"winterwheat",5.42453003673866,0.0337685411521726,0.00555151396819646,37,5.41364906936099,5.43541100411632,0,0,0,37,0,0
"lower","BAU_c_l_VD-HR_6","BAU","central","light","VD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_h_VD-HR_1","BAU","east","heavy","VD-HR",1,"winterwheat",8.609,0,0,37,8.609,8.609,0,0,0,37,0,0
"lower","BAU_e_h_VD-HR_2","BAU","east","heavy","VD-HR",2,"winterwheat",7.85081590429968,0.0680136653112456,0.0111813777000943,37,7.8289004040075,7.87273140459187,0,0,0,37,0,0
"lower","BAU_e_h_VD-HR_3","BAU","east","heavy","VD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_h_VD-HR_4","BAU","east","heavy","VD-HR",4,"winterwheat",8.76312028057804,0.0825214520174304,0.0135664431426332,37,8.73653005201848,8.7897105091376,0,0,0,37,0,0
"lower","BAU_e_h_VD-HR_5","BAU","east","heavy","VD-HR",5,"winterwheat",7.59063698268736,0.0110845834870056,0.0018222942999654,37,7.58706528585943,7.59420867951529,0,0,0,37,0,0
"lower","BAU_e_h_VD-HR_6","BAU","east","heavy","VD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_m_VD-HR_1","BAU","east","medium","VD-HR",1,"winterwheat",7.631,0,0,37,7.631,7.631,0,0,0,37,0,0
"lower","BAU_e_m_VD-HR_2","BAU","east","medium","VD-HR",2,"winterwheat",6.81462803392844,0.10790677526723,0.0177397645773193,37,6.7798580953569,6.84939797249999,0,0,0,37,0,0
"lower","BAU_e_m_VD-HR_3","BAU","east","medium","VD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_m_VD-HR_4","BAU","east","medium","VD-HR",4,"winterwheat",7.54664775020753,0.111643661545205,0.0183541048970937,37,7.51067370460922,7.58262179580583,0,0,0,37,0,0
"lower","BAU_e_m_VD-HR_5","BAU","east","medium","VD-HR",5,"winterwheat",6.66581095326663,0.0364496969963644,0.00599229327378943,37,6.65406605845,6.67755584808326,0,0,0,37,0,0
"lower","BAU_e_m_VD-HR_6","BAU","east","medium","VD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_l_VD-HR_1","BAU","east","light","VD-HR",1,"winterwheat",6.228,0,0,37,6.228,6.228,0,0,0,37,0,0
"lower","BAU_e_l_VD-HR_2","BAU","east","light","VD-HR",2,"winterwheat",5.5345608576159,0.0896516202340404,0.0147386355767607,37,5.50567313188545,5.56344858334635,0,0,0,37,0,0
"lower","BAU_e_l_VD-HR_3","BAU","east","light","VD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","BAU_e_l_VD-HR_4","BAU","east","light","VD-HR",4,"winterwheat",6.13149744782479,0.0963628899510596,0.0158419615217718,37,6.10044720324212,6.16254769240747,0,0,0,37,0,0
"lower","BAU_e_l_VD-HR_5","BAU","east","light","VD-HR",5,"winterwheat",5.42453003673866,0.0337685411521726,0.00555151396819646,37,5.41364906936099,5.43541100411632,0,0,0,37,0,0
"lower","BAU_e_l_VD-HR_6","BAU","east","light","VD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"lower","MIT_n_h_LD-LR_1","MIT","north","heavy","LD-LR",1,"winterwheat",9.63,0,0,37,9.63,9.63,0.67,0,0,37,0.67,0.67
"lower","MIT_n_h_LD-LR_2","MIT","north","heavy","LD-LR",2,"winterbarley",0,0,0,37,0,0,-8.03720207437599,0.0188809787676076,0.00310401378872864,37,-8.04328594140189,-8.03111820735008
