"imp","ID","scenario","initdenres","initcondit","region","soiltype","year","crop","wtd_yield","ww_yield","wtd_prod_cost_ww"
22,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.46337678455576,7.46337678455576,-0.812371865289465
23,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",6.95414152228999,6.95414152228999,-0.878678705077017
24,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.45468103488231,7.45468103488231,-0.809999390388324
25,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.54610346148895,7.54610346148895,-0.860941910155027
26,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.48417502276908,7.48417502276908,-0.853936027974536
27,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.55273982806871,7.55273982806871,-0.639318370389317
28,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.39184651905102,7.39184651905102,-1.01381081973141
29,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.56587840978141,7.56587840978141,-1.01869542476966
30,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.50805888244022,7.50805888244022,-1.15071604830926
31,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.32620266257476,7.32620266257476,-0.760785152447013
32,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.44106851694383,7.44106851694383,-0.861617827604355
33,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.47730610642568,7.47730610642568,-1.14351067689857
34,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.16531294116177,7.16531294116177,-0.748944407500097
35,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.23476084882187,7.23476084882187,-0.943054833563278
36,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.52509325939638,7.52509325939638,-0.959312296809532
37,"CWW_c_h_LD-LR_4","CWW","LD-LR","c_h_LD-LR","central","heavy",4,"winterwheat",7.27272266393738,7.27272266393738,-1.06248383588709
1,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.56100997186083,7.56100997186083,0.0340462052736639
2,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.47297780181388,7.47297780181388,0.0235003884870926
3,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.50819048215275,7.50819048215275,-0.0544315872128189
4,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",6.68064673761232,6.68064673761232,-0.755449219544927
5,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.0957448134841,7.0957448134841,-0.356182273994463
6,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.13335118514402,7.13335118514402,-0.297977228075373
7,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.5734692952309,7.5734692952309,0.015269638252021
8,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",6.62039583106432,6.62039583106432,-0.642241307969722
9,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.34690027704009,7.34690027704009,-0.100934340690714
10,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.13111378159577,7.13111378159577,-0.419393852193065
11,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",6.90449563102204,6.90449563102204,-0.512262841703531
12,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.6088998605033,7.6088998605033,0.0213179029754507
13,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.44985228361479,7.44985228361479,-0.0788138791335147
14,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.43701937934961,7.43701937934961,-0.0410694337175288
15,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.33731758057487,7.33731758057487,-0.227445417206207
16,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.21415816574479,7.21415816574479,-0.313187874113001
17,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.33868643810171,7.33868643810171,-0.211896445433646
18,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.52989588471834,7.52989588471834,-0.00208188430662304
19,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.47403322749908,7.47403322749908,-0.0537951060409965
20,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",6.73724393948434,6.73724393948434,-0.677140425544873
21,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.06467567586195,7.06467567586195,-0.395914456419383
22,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.47424963385939,7.47424963385939,-0.0651711480501165
23,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",6.91720936818475,6.91720936818475,-0.540167513775197
24,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.46877014392036,7.46877014392036,-0.0517099819872255
25,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.55869260181599,7.55869260181599,0.0127782805336425
26,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.48634108854391,7.48634108854391,-0.0381581065163266
27,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.55975549368248,7.55975549368248,0.0517441819433886
28,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.3972658384387,7.3972658384387,-0.141709837757866
29,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.57317903535602,7.57317903535602,-0.0104708668797455
30,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.51029981832056,7.51029981832056,-0.019694010954951
31,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.32739916764814,7.32739916764814,-0.188221477344361
32,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.45445647572668,7.45445647572668,-0.0894641974182733
33,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.47902841800206,7.47902841800206,-0.0889100753232164
34,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.15844282098005,7.15844282098005,-0.314430181406003
35,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.19978884809722,7.19978884809722,-0.298266997986173
36,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.53384701806047,7.53384701806047,-0.0166186019405288
37,"CWW_c_h_LD-LR_5","CWW","LD-LR","c_h_LD-LR","central","heavy",5,"winterwheat",7.25812002509749,7.25812002509749,-0.283499223851929
1,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.38713430556271,7.38713430556271,7.38713430556271
2,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.29882858903055,7.29882858903055,7.29882858903055
3,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.33551780657966,7.33551780657966,7.33551780657966
4,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.49631430252769,6.49631430252769,6.49631430252769
5,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.9169957575435,6.9169957575435,6.9169957575435
6,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.95441738409621,6.95441738409621,6.95441738409621
7,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.39793390692403,7.39793390692403,7.39793390692403
8,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.43496201912673,6.43496201912673,6.43496201912673
9,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.16913904094464,7.16913904094464,7.16913904094464
10,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.95728537719756,6.95728537719756,6.95728537719756
11,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.72566224167129,6.72566224167129,6.72566224167129
12,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.43029322095287,7.43029322095287,7.43029322095287
13,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.27145449524125,7.27145449524125,7.27145449524125
14,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.26666910213696,7.26666910213696,7.26666910213696
15,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.16539314763692,7.16539314763692,7.16539314763692
16,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.03289782998588,7.03289782998588,7.03289782998588
17,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.16336623313947,7.16336623313947,7.16336623313947
18,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.35819744971721,7.35819744971721,7.35819744971721
19,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.30001617532255,7.30001617532255,7.30001617532255
20,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.54487791734089,6.54487791734089,6.54487791734089
21,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.87597119571601,6.87597119571601,6.87597119571601
22,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.3037978042351,7.3037978042351,7.3037978042351
23,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.73982687070325,6.73982687070325,6.73982687070325
24,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.30109129683757,7.30109129683757,7.30109129683757
25,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.38642543515416,7.38642543515416,7.38642543515416
26,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.3127809426893,7.3127809426893,7.3127809426893
27,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.38507908061338,7.38507908061338,7.38507908061338
28,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.22809891573329,7.22809891573329,7.22809891573329
29,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.39751180952532,7.39751180952532,7.39751180952532
30,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.33668803246327,7.33668803246327,7.33668803246327
31,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.15810528509686,7.15810528509686,7.15810528509686
32,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.2872378726364,7.2872378726364,7.2872378726364
33,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.30561424414618,7.30561424414618,7.30561424414618
34,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",6.98921801909957,6.98921801909957,6.98921801909957
35,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.01242820885547,7.01242820885547,7.01242820885547
36,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.36069096603638,7.36069096603638,7.36069096603638
37,"CWW_c_h_LD-LR_6","CWW","LD-LR","c_h_LD-LR","central","heavy",6,"winterwheat",7.08415283780589,7.08415283780589,7.08415283780589
1,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
2,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
3,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
4,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
5,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
6,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
7,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
8,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
9,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
10,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
11,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
12,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
13,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
14,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
15,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
16,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
17,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
18,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
19,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
20,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
21,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
22,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
23,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
24,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
25,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
26,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
27,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
28,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
29,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
30,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
31,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
32,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
33,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
34,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
35,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
36,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
37,"CWW_c_m_LD-LR_1","CWW","LD-LR","c_m_LD-LR","central","medium",1,"winterwheat",7.416,7.416,0
1,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.0102063422851,7.0102063422851,0.0224179051430591
2,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.00624640385944,7.00624640385944,0.140917809328682
3,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.01574972886426,7.01574972886426,0.11478811871636
4,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.79599653468508,6.79599653468508,0.212232970432867
5,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.82604941592735,6.82604941592735,0.0880822434316011
6,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.89776543410384,6.89776543410384,0.231603899749922
7,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.0703395707651,7.0703395707651,0.141313007442752
8,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.84949639118871,6.84949639118871,0.32171219359055
9,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.00320920071797,7.00320920071797,0.125196037790372
10,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.80569738182576,6.80569738182576,0.00506332958820188
11,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.71488936572042,6.71488936572042,0.153545624771988
12,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.09054708200443,7.09054708200443,0.0105021033894497
13,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.05793873055979,7.05793873055979,0.157713481462805
14,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.95964425950286,6.95964425950286,0.112297759519191
15,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.93847453193889,6.93847453193889,0.0304907492870754
16,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.95163357530845,6.95163357530845,0.15220613193031
17,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.90423753832554,6.90423753832554,0.202834969174988
18,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.9574646420202,6.9574646420202,0.139027615844253
19,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.03423673166582,7.03423673166582,0.180026824180675
20,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.86666432692485,6.86666432692485,0.235816445446292
21,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.95005051353457,6.95005051353457,0.326367337153617
22,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.93435444874282,6.93435444874282,0.0813253956372515
23,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.7900718203542,6.7900718203542,0.0295060326867045
24,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.9106200392733,6.9106200392733,0.0627896987691958
25,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.96906699544208,6.96906699544208,-0.0213342926078459
26,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.02014348043411,7.02014348043411,0.19176289009578
27,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.05529418972735,7.05529418972735,0.0583355629346576
28,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.96163023336195,6.96163023336195,0.123269581740808
29,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.0479709556932,7.0479709556932,0.0527573966650445
30,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.04707754191915,7.04707754191915,0.132677485171214
31,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.9380133157004,6.9380133157004,0.109398693097951
32,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.90032961997998,6.90032961997998,0.040942061484265
33,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",7.04387397181696,7.04387397181696,0.12153555248507
34,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.79029790120531,6.79029790120531,2.4679310168807e-05
35,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.9623148224594,6.9623148224594,0.300470761458561
36,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.98909490371147,6.98909490371147,0.0696833560493868
37,"CWW_c_m_LD-LR_2","CWW","LD-LR","c_m_LD-LR","central","medium",2,"winterwheat",6.95462781798586,6.95462781798586,0.0974612815962583
1,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",7.02007571510896,7.02007571510896,7.02007571510896
2,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.9754087183281,6.9754087183281,6.9754087183281
3,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.99665127513086,6.99665127513086,6.99665127513086
4,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.58316506992196,6.58316506992196,6.58316506992196
5,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.70862115332837,6.70862115332837,6.70862115332837
6,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.7794584478553,6.7794584478553,6.7794584478553
7,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",7.0306030201087,7.0306030201087,7.0306030201087
8,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.61324075407777,6.61324075407777,6.61324075407777
9,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.94254763206369,6.94254763206369,6.94254763206369
10,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.75397632771557,6.75397632771557,6.75397632771557
11,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.56386185069499,6.56386185069499,6.56386185069499
12,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",7.05913668767969,7.05913668767969,7.05913668767969
13,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.99286253244194,6.99286253244194,6.99286253244194
14,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.95494853825117,6.95494853825117,6.95494853825117
15,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.91706952265455,6.91706952265455,6.91706952265455
16,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.86376374112172,6.86376374112172,6.86376374112172
17,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.84177648890579,6.84177648890579,6.84177648890579
18,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.9725000933718,6.9725000933718,6.9725000933718
19,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.97946256929115,6.97946256929115,6.97946256929115
20,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.66769524224974,6.66769524224974,6.66769524224974
21,"CWW_c_m_LD-LR_3","CWW","LD-LR","c_m_LD-LR","central","medium",3,"winterwheat",6.80953152341527,6.80953152341527,6.80953152341527
