"imp","ID","scenario","initdenres","initcondit","region","soiltype","year","crop","wtd_yield","ww_yield","wtd_prod_cost_ww"
18,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
19,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
20,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
21,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
22,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
23,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
24,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
25,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
26,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
27,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
28,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
29,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
30,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
31,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
32,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
33,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
34,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
35,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
36,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
37,"BAU_n_h_VD-HR_6","BAU","VD-HR","n_h_VD-HR","north","heavy",6,"wosr",3.35,0,0
1,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
2,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
3,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
4,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
5,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
6,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
7,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
8,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
9,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
10,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
11,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
12,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
13,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
14,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
15,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
16,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
17,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
18,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
19,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
20,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
21,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
22,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
23,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
24,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
25,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
26,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
27,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
28,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
29,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
30,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
31,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
32,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
33,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
34,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
35,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
36,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
37,"BAU_n_m_VD-HR_1","BAU","VD-HR","n_m_VD-HR","north","medium",1,"winterwheat",7.154,7.154,0
1,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.55315034608265,6.55315034608265,0
2,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.44811297716635,6.44811297716635,0
3,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.3499699709838,6.3499699709838,0
4,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",5.88181972786868,5.88181972786868,0
5,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.2570414544311,6.2570414544311,0
6,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.21465141561024,6.21465141561024,0
7,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.43751006889784,6.43751006889784,0
8,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.00004107564754,6.00004107564754,0
9,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.36774538578147,6.36774538578147,0
10,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.1149512069352,6.1149512069352,0
11,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.07354058696824,6.07354058696824,0
12,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.76541881307725,6.76541881307725,0
13,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.39926605413136,6.39926605413136,0
14,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.41105607455195,6.41105607455195,0
15,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.18827996141938,6.18827996141938,0
16,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.10381851869352,6.10381851869352,0
17,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.12597763573438,6.12597763573438,0
18,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.36341057325,6.36341057325,0
19,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.32690868536867,6.32690868536867,0
20,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.04058129882304,6.04058129882304,0
21,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.07856903138226,6.07856903138226,0
22,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.33470400600015,6.33470400600015,0
23,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.28442351036905,6.28442351036905,0
24,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.42323195828342,6.42323195828342,0
25,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.66305599018168,6.66305599018168,0
26,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.41862191337186,6.41862191337186,0
27,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.72995091034899,6.72995091034899,0
28,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.15074468542527,6.15074468542527,0
29,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.48633028898129,6.48633028898129,0
30,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.56601638434644,6.56601638434644,0
31,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.27424566902444,6.27424566902444,0
32,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.47265962936058,6.47265962936058,0
33,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.34885441644777,6.34885441644777,0
34,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.35803928416447,6.35803928416447,0
35,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.20726560402263,6.20726560402263,0
36,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.55172956527889,6.55172956527889,0
37,"BAU_n_m_VD-HR_2","BAU","VD-HR","n_m_VD-HR","north","medium",2,"winterwheat",6.26912801641779,6.26912801641779,0
1,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
2,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
3,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
4,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
5,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
6,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
7,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
8,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
9,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
10,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
11,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
12,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
13,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
14,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
15,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
16,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
17,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
18,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
19,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
20,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
21,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
22,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
23,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
24,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
25,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
26,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
27,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
28,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
29,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
30,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
31,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
32,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
33,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
34,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
35,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
36,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
37,"BAU_n_m_VD-HR_3","BAU","VD-HR","n_m_VD-HR","north","medium",3,"wosr",2.86,0,0
1,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.21427245718651,7.21427245718651,0
2,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.30504406993623,7.30504406993623,0
3,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.33969362032398,7.33969362032398,0
4,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.70133335700544,6.70133335700544,0
5,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.98027829286996,6.98027829286996,0
6,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.1422883672682,7.1422883672682,0
7,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.31062723006124,7.31062723006124,0
8,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.67733425177938,6.67733425177938,0
9,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.79838754415551,6.79838754415551,0
10,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.9741734080854,6.9741734080854,0
11,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.65039744444506,6.65039744444506,0
12,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.13807408475666,7.13807408475666,0
13,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.95434587289684,6.95434587289684,0
14,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.19079390403078,7.19079390403078,0
15,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.70405328489795,6.70405328489795,0
16,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.88116566394493,6.88116566394493,0
17,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.92527494976351,6.92527494976351,0
18,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.98176949572049,6.98176949572049,0
19,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.15513537825239,7.15513537825239,0
20,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.71737684188157,6.71737684188157,0
21,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.69235624959001,6.69235624959001,0
22,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.73480789346572,6.73480789346572,0
23,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.6428637275884,6.6428637275884,0
24,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.82659325128308,6.82659325128308,0
25,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.97729427898321,6.97729427898321,0
26,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.93080243097076,6.93080243097076,0
27,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.89530120534146,6.89530120534146,0
28,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.80847945590698,6.80847945590698,0
29,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.97920454173976,6.97920454173976,0
30,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.34488617314828,7.34488617314828,0
31,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.70623290360748,6.70623290360748,0
32,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.94181886940145,6.94181886940145,0
33,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",7.06812125887717,7.06812125887717,0
34,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.67892114503788,6.67892114503788,0
35,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.91606886211258,6.91606886211258,0
36,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.98727943996645,6.98727943996645,0
37,"BAU_n_m_VD-HR_4","BAU","VD-HR","n_m_VD-HR","north","medium",4,"winterwheat",6.83120367553083,6.83120367553083,0
1,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.38291390476262,6.38291390476262,0
2,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.38588844060953,6.38588844060953,0
3,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.52263461275619,6.52263461275619,0
4,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.175817361164,6.175817361164,0
5,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.31205709281363,6.31205709281363,0
6,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.40035763801879,6.40035763801879,0
7,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.46616273099229,6.46616273099229,0
8,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.23092364977629,6.23092364977629,0
9,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.31287990842408,6.31287990842408,0
10,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.36252970842954,6.36252970842954,0
11,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.32776526825175,6.32776526825175,0
12,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.56751885711431,6.56751885711431,0
13,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.48265204460005,6.48265204460005,0
14,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.46607003466396,6.46607003466396,0
15,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.38598960709156,6.38598960709156,0
16,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.33138049875673,6.33138049875673,0
17,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.48137491791993,6.48137491791993,0
18,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.49752790021854,6.49752790021854,0
19,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.43628116343983,6.43628116343983,0
20,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.33504122076164,6.33504122076164,0
21,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.42155548591364,6.42155548591364,0
22,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.48466881080807,6.48466881080807,0
23,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.50169942736313,6.50169942736313,0
24,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.51879544310974,6.51879544310974,0
25,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.5583361420642,6.5583361420642,0
26,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.53098855543251,6.53098855543251,0
27,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.56012710777662,6.56012710777662,0
28,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.42431931562481,6.42431931562481,0
29,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.56868400296804,6.56868400296804,0
30,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.54356899963402,6.54356899963402,0
31,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.51753711026637,6.51753711026637,0
32,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.58204325069811,6.58204325069811,0
33,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.52198017951667,6.52198017951667,0
34,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.49943605902549,6.49943605902549,0
35,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.53095219567832,6.53095219567832,0
36,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.53842281085441,6.53842281085441,0
37,"BAU_n_m_VD-HR_5","BAU","VD-HR","n_m_VD-HR","north","medium",5,"winterwheat",6.50628480539739,6.50628480539739,0
1,"BAU_n_m_VD-HR_6","BAU","VD-HR","n_m_VD-HR","north","medium",6,"wosr",2.86,0,0
2,"BAU_n_m_VD-HR_6","BAU","VD-HR","n_m_VD-HR","north","medium",6,"wosr",2.86,0,0
3,"BAU_n_m_VD-HR_6","BAU","VD-HR","n_m_VD-HR","north","medium",6,"wosr",2.86,0,0
4,"BAU_n_m_VD-HR_6","BAU","VD-HR","n_m_VD-HR","north","medium",6,"wosr",2.86,0,0
5,"BAU_n_m_VD-HR_6","BAU","VD-HR","n_m_VD-HR","north","medium",6,"wosr",2.86,0,0
